"","sex","birth","marriage","religion","income","code_job","code_region"
"8937",1,2012,0,2,NA,NA,3
"8938",2,1931,2,1,NA,NA,7
"8939",2,1958,1,1,NA,NA,7
"8940",1,1960,1,2,188,873,7
"8941",2,1964,3,2,140,442,7
"8942",2,1994,5,2,NA,NA,7
"8943",1,1988,1,2,189,930,7
"8944",1,1976,1,2,362,284,5
"8945",2,1978,1,1,280,285,5
"8946",2,1959,3,1,NA,NA,5
"8947",1,2009,0,2,NA,NA,5
"8948",1,2013,0,2,NA,NA,5
"8949",1,1972,3,2,NA,773,7
"8950",2,1992,5,2,NA,NA,7
"8951",2,1942,2,1,NA,NA,7
"8952",2,1953,3,2,NA,NA,4
"8953",1,1969,1,2,NA,761,7
"8954",2,1979,1,2,NA,521,7
"8955",2,2006,0,2,NA,NA,7
"8956",2,2008,0,2,NA,NA,7
"8957",1,1951,4,1,NA,NA,7
"8958",2,1951,3,1,NA,NA,1
"8959",1,1938,1,1,NA,NA,7
"8960",2,1945,1,1,NA,NA,7
"8961",1,1936,1,2,NA,NA,7
"8962",2,1935,1,2,NA,NA,7
"8963",1,1932,1,2,NA,NA,7
"8964",2,1941,1,2,NA,NA,7
"8965",2,1943,2,2,NA,NA,7
"8966",1,1968,1,2,NA,NA,7
"8967",2,1969,1,2,NA,NA,7
"8968",2,2012,0,2,NA,NA,7
"8969",1,1967,3,1,NA,NA,7
"8970",1,1945,1,2,NA,NA,7
"8971",2,1945,1,1,NA,NA,7
"8972",1,1949,1,2,NA,NA,7
"8973",2,1951,1,1,NA,NA,7
"8974",2,1987,5,2,NA,NA,7
"8975",2,1941,2,1,24,941,7
"8976",2,1943,2,1,NA,NA,7
"8977",1,1995,5,1,NA,NA,7
"8978",2,1997,5,1,NA,NA,7
"8979",1,2003,0,1,NA,NA,7
"8980",1,1965,1,1,447,312,7
"8981",2,1972,1,1,295,930,7
"8982",2,1979,5,2,187,313,7
"8983",1,1940,1,1,NA,242,7
"8984",2,1940,1,1,NA,999,7
"8985",2,2000,0,1,NA,NA,7
"8986",1,1970,3,1,409,875,7
"8987",2,1941,2,1,NA,521,7
"8988",1,1953,1,1,NA,NA,7
"8989",2,1958,1,1,NA,429,7
"8990",2,1925,2,1,NA,NA,7
"8991",1,1952,1,1,NA,823,7
"8992",2,1955,1,1,NA,823,7
"8993",1,1983,5,1,437,252,7
"8994",1,1984,1,2,691,272,1
"8995",2,1986,1,2,0,272,1
"8996",1,2014,0,2,NA,NA,1
"8997",2,2016,0,2,NA,NA,1
"8998",1,1960,1,1,NA,521,7
"8999",2,1965,1,1,NA,421,7
"9000",2,1989,1,2,NA,NA,7
"9001",1,1991,5,1,NA,NA,7
"9002",1,1986,1,2,259,149,7
"9003",1,1955,1,1,NA,521,7
"9004",2,1964,1,1,NA,521,7
"9005",2,1985,1,2,470,399,2
"9006",1,1983,1,2,677,862,2
"9007",2,2011,0,2,NA,NA,2
"9008",2,2014,0,2,NA,NA,2
"9009",1,1957,1,2,NA,873,7
"9010",2,1960,1,2,NA,442,7
"9011",1,1936,1,1,NA,NA,7
"9012",2,1940,1,1,NA,NA,7
"9013",2,1923,2,1,NA,NA,7
"9014",1,1931,1,1,NA,521,7
"9015",2,1936,1,1,NA,NA,7
"9016",2,1941,2,1,NA,NA,7
"9017",1,1959,1,1,NA,823,7
"9018",1,1987,5,2,NA,NA,7
"9019",1,1988,5,2,NA,NA,7
"9020",1,1985,1,2,NA,521,1
"9021",2,1936,2,2,NA,NA,7
"9022",2,1982,1,2,130,952,7
"9023",2,1978,1,2,NA,521,1
"9024",1,1946,1,2,NA,611,7
"9025",2,1954,1,2,NA,611,7
"9026",1,1930,1,2,NA,NA,3
"9027",2,1937,1,2,NA,NA,3
"9028",2,1947,2,2,NA,NA,7
"9029",1,1955,1,1,NA,NA,7
"9030",2,1959,1,1,NA,442,7
"9031",2,1982,1,1,235,243,7
"9032",2,1985,3,1,148,930,7
"9033",1,1983,1,2,326,753,7
"9034",1,2011,0,2,NA,NA,7
"9035",2,2013,0,2,NA,NA,7
"9036",1,1963,1,2,180,910,7
"9037",2,1962,1,2,240,910,7
"9038",1,1998,5,2,190,741,7
"9039",2,1926,2,1,NA,NA,7
"9040",2,1954,1,1,125,941,7
"9041",1,1951,1,1,NA,NA,7
"9042",1,1970,1,1,100,248,7
"9043",2,1970,1,1,119,253,7
"9044",2,1997,5,1,NA,NA,7
"9045",1,2001,0,1,NA,NA,7
"9046",2,2002,0,1,NA,NA,7
"9047",2,1962,2,1,35,999,7
"9048",1,1973,1,2,278,412,7
"9049",2,1973,1,2,200,246,7
"9050",2,2000,0,2,NA,NA,7
"9051",2,2002,0,2,NA,NA,7
"9052",2,1937,2,1,NA,NA,7
"9053",2,1942,2,2,NA,NA,7
"9054",1,1944,1,1,NA,NA,7
"9055",2,1948,1,1,NA,521,7
"9056",1,1939,1,1,NA,611,7
"9057",2,1944,1,1,NA,611,7
"9058",1,1976,1,2,257,841,7
"9059",2,1990,1,2,NA,NA,7
"9060",2,2013,0,2,NA,NA,7
"9061",1,1961,1,2,350,873,7
"9062",2,1969,1,2,NA,NA,7
"9063",2,1992,1,2,NA,NA,7
"9064",2,1994,5,2,144,313,7
"9065",1,1980,1,2,259,234,7
"9066",2,1941,2,1,NA,NA,7
"9067",2,1944,2,1,NA,NA,7
"9068",2,1960,3,2,NA,NA,7
"9069",2,1938,2,2,NA,611,7
"9070",2,1932,2,1,NA,NA,7
"9071",1,1941,1,2,NA,NA,7
"9072",2,1945,1,1,NA,NA,7
"9073",1,1935,1,1,NA,NA,7
"9074",2,1941,1,1,NA,NA,7
"9075",2,1938,2,2,NA,NA,7
"9076",2,1953,2,1,NA,NA,7
"9077",1,1936,1,2,NA,611,7
"9078",2,1939,1,2,NA,NA,7
"9079",2,1934,2,1,NA,NA,7
"9080",1,1958,1,2,160,710,7
"9081",2,1977,1,2,NA,930,7
"9082",1,2012,0,2,NA,NA,7
"9083",1,1949,1,1,NA,611,7
"9084",2,1953,1,1,NA,611,7
"9085",1,1990,5,1,267,320,7
"9086",2,1956,2,2,NA,NA,7
"9087",1,1971,1,1,443,510,7
"9088",2,1973,1,1,NA,NA,7
"9089",2,2005,0,1,NA,NA,7
"9090",1,2008,0,1,NA,NA,7
"9091",2,2011,0,1,NA,NA,7
"9092",1,1967,1,2,NA,NA,5
"9093",2,1974,1,2,60,952,5
"9094",1,2002,0,2,NA,NA,5
"9095",1,2004,0,2,NA,NA,5
"9096",2,2006,0,2,NA,NA,5
"9097",1,1953,1,2,NA,910,7
"9098",2,1958,1,2,NA,NA,7
"9099",1,1986,5,2,NA,NA,7
"9100",1,1988,5,2,247,222,7
"9101",1,1964,1,2,NA,873,7
"9102",2,1968,1,2,238,441,7
"9103",1,1989,5,2,250,521,7
"9104",1,1991,5,2,NA,530,1
"9105",2,1973,3,2,100,922,7
"9106",2,1994,5,2,NA,NA,7
"9107",1,1999,5,2,NA,NA,7
"9108",1,1966,1,1,NA,441,7
"9109",2,1969,1,1,NA,442,7
"9110",1,1993,5,1,NA,NA,7
"9111",2,1998,5,1,NA,NA,7
"9112",1,1935,1,2,NA,NA,7
"9113",2,1947,1,2,NA,NA,7
"9114",2,1938,2,2,NA,NA,7
"9115",1,1996,5,2,NA,NA,7
"9116",2,1964,3,2,NA,NA,7
"9117",2,1997,5,2,NA,NA,7
"9118",1,1952,1,2,NA,NA,2
"9119",1,1967,1,2,344,792,7
"9120",2,1971,1,2,219,930,7
"9121",2,2000,0,2,NA,NA,7
"9122",1,2001,0,2,NA,NA,7
"9123",1,2005,0,2,NA,NA,7
"9124",1,1959,2,2,300,773,7
"9125",1,1995,5,2,NA,NA,2
"9126",2,1999,5,2,NA,NA,7
"9127",2,1932,2,2,NA,NA,7
"9128",2,1943,2,1,NA,611,7
"9129",1,1973,5,1,NA,NA,7
"9130",1,1942,1,2,NA,NA,7
"9131",2,1942,1,2,NA,NA,7
"9132",1,1944,1,2,NA,611,7
"9133",2,1945,1,2,NA,611,7
"9134",1,1943,1,2,NA,NA,7
"9135",2,1944,1,2,NA,NA,7
"9136",1,1981,1,2,NA,773,7
"9137",2,1983,1,2,NA,521,7
"9138",1,2010,0,2,NA,NA,7
"9139",2,2015,0,2,NA,NA,7
"9140",2,1953,2,1,NA,NA,7
"9141",1,1957,1,2,NA,611,7
"9142",2,1964,1,2,NA,611,7
"9143",2,1949,2,2,NA,NA,7
"9144",2,1933,2,2,NA,NA,7
"9145",1,1971,3,2,91,910,7
"9146",2,1998,5,2,160,999,7
"9147",2,1999,5,2,NA,NA,7
"9148",2,2003,0,2,NA,NA,7
"9149",2,1922,2,1,NA,NA,7
"9150",1,1949,1,2,NA,611,7
"9151",2,1950,1,2,NA,611,7
"9152",2,1934,2,2,NA,NA,7
"9153",1,1927,1,2,NA,NA,7
"9154",2,1939,1,2,NA,NA,7
"9155",1,1951,1,2,100,873,7
"9156",2,1955,1,2,158,951,7
"9157",1,1981,5,2,508,231,1
"9158",1,1984,5,2,278,312,1
"9159",2,1942,2,2,NA,NA,7
"9160",2,1976,5,2,195,246,7
"9161",2,1949,1,1,59,421,7
"9162",1,1948,1,1,NA,NA,7
"9163",1,1965,3,2,NA,771,7
"9164",2,1965,3,1,218,930,7
"9165",2,2001,0,1,NA,NA,7
"9166",1,2004,0,1,NA,NA,7
"9167",1,1989,5,2,NA,773,7
"9168",1,1962,1,1,420,239,7
"9169",2,1962,1,1,152,441,7
"9170",2,1990,1,2,NA,NA,3
"9171",2,1991,5,2,265,521,3
"9172",2,1999,5,1,NA,NA,7
"9173",1,1989,1,2,NA,521,3
"9174",1,1957,1,2,NA,611,7
"9175",2,1961,1,2,90,421,7
"9176",1,1986,1,2,265,510,2
"9177",1,1984,5,2,NA,NA,7
"9178",2,1986,1,2,180,722,2
"9179",1,1944,1,1,NA,611,7
"9180",2,1946,1,1,NA,611,7
"9181",1,1962,1,2,NA,611,7
"9182",2,1965,1,2,277,243,7
"9183",1,1999,5,2,NA,NA,7
"9184",1,1954,1,2,NA,611,7
"9185",2,1954,1,2,NA,611,7
"9186",2,1978,1,2,NA,NA,7
"9187",2,1980,1,2,148,313,7
"9188",1,1974,1,2,560,312,7
"9189",1,1981,1,2,200,873,7
"9190",1,2009,0,2,NA,NA,7
"9191",2,2010,0,2,NA,NA,7
"9192",2,2012,0,2,NA,NA,7
"9193",2,1941,2,2,NA,611,7
"9194",1,1942,1,2,NA,611,7
"9195",2,1949,1,1,24,941,7
"9196",1,1947,3,2,NA,611,7
"9197",1,1924,2,1,NA,NA,7
"9198",1,1967,1,1,260,873,7
"9199",2,1970,1,1,NA,NA,7
"9200",1,1996,5,1,304,432,7
"9201",2,1997,5,1,NA,NA,7
"9202",2,2000,0,1,NA,NA,7
"9203",2,1946,2,2,NA,611,7
"9204",1,1938,2,2,NA,NA,7
"9205",1,1970,1,2,NA,773,7
"9206",2,1972,1,2,NA,NA,7
"9207",1,1995,5,2,NA,NA,7
"9208",1,2001,0,2,NA,NA,7
"9209",1,1944,1,1,NA,611,7
"9210",2,1950,1,1,NA,611,7
"9211",1,1947,1,2,NA,611,2
"9212",2,1951,1,2,NA,NA,2
"9213",2,1979,3,2,163,246,2
"9214",1,1936,1,1,NA,611,7
"9215",2,1939,1,1,NA,611,7
"9216",1,1938,1,1,NA,611,7
"9217",2,1946,1,1,NA,611,7
"9218",2,1934,2,2,NA,NA,7
"9219",2,1954,2,1,101,421,7
"9220",1,1963,1,1,721,235,7
"9221",2,1963,1,1,209,952,7
"9222",2,1951,2,1,NA,NA,7
"9223",1,1973,5,2,NA,611,7
"9224",2,1944,2,1,NA,611,7
"9225",2,1936,2,2,NA,NA,7
"9226",1,1972,1,2,NA,NA,7
"9227",2,1984,1,2,NA,NA,7
"9228",2,2007,0,2,NA,NA,7
"9229",2,2009,0,2,NA,NA,7
"9230",2,1939,2,1,NA,NA,7
"9231",1,1948,1,2,NA,611,7
"9232",2,1951,1,2,NA,NA,7
"9233",2,1979,1,1,NA,NA,7
"9234",1,1979,1,1,386,510,7
"9235",2,2010,0,1,NA,NA,7
"9236",1,2012,0,1,NA,NA,7
"9237",1,1952,1,2,NA,NA,7
"9238",2,1962,1,2,NA,NA,7
"9239",2,1941,2,1,NA,611,7
"9240",2,1936,2,1,NA,NA,7
"9241",1,1933,1,1,NA,NA,7
"9242",2,1936,1,1,NA,NA,7
"9243",2,1957,2,1,NA,NA,7
"9244",2,1932,2,2,NA,NA,7
"9245",1,1951,1,2,NA,611,7
"9246",2,1958,1,2,NA,611,7
"9247",2,1937,2,2,NA,NA,7
"9248",1,1935,2,2,NA,NA,7
"9249",2,1935,2,2,NA,611,7
"9250",2,1929,2,2,NA,NA,1
"9251",2,1949,3,1,110,941,1
"9252",2,1989,1,2,NA,NA,2
"9253",1,1985,1,2,260,921,2
"9254",1,2012,0,2,NA,NA,2
"9255",1,1959,1,1,423,873,7
"9256",2,1954,1,1,167,941,7
"9257",1,1987,5,1,NA,NA,7
"9258",1,1989,5,1,NA,NA,7
"9259",1,1973,1,2,417,852,7
"9260",2,1999,5,2,NA,NA,7
"9261",1,2000,0,2,NA,NA,7
"9262",2,1975,1,2,NA,NA,7
"9263",1,1955,1,1,NA,874,7
"9264",2,1962,1,1,NA,999,7
"9265",1,1990,5,1,NA,NA,7
"9266",2,1942,2,1,21,999,7
"9267",1,1944,1,1,NA,NA,7
"9268",2,1951,1,1,130,941,7
"9269",1,1933,1,1,23,999,7
"9270",2,1938,1,1,NA,NA,7
"9271",1,1942,1,2,NA,NA,7
"9272",2,1945,1,2,24,941,7
"9273",1,1973,5,2,NA,NA,7
"9274",1,1970,5,1,387,930,7
"9275",1,1938,1,2,NA,611,7
"9276",2,1952,1,2,NA,611,7
"9277",1,1976,3,2,NA,611,7
"9278",2,2002,0,2,NA,NA,7
"9279",1,2003,0,2,NA,NA,7
"9280",1,1942,1,2,NA,611,7
"9281",2,1943,1,2,NA,NA,7
"9282",1,1957,1,1,NA,873,7
"9283",2,1965,1,1,166,421,7
"9284",1,1988,5,1,NA,NA,7
"9285",2,2000,0,1,NA,NA,7
"9286",2,1930,2,1,NA,NA,7
"9287",1,1932,1,2,NA,NA,7
"9288",2,1936,1,2,NA,NA,7
"9289",2,1941,2,1,NA,NA,7
"9290",1,1961,4,1,NA,613,7
"9291",2,1942,2,2,NA,NA,7
"9292",2,1934,2,2,NA,NA,7
"9293",1,1939,1,2,NA,611,7
"9294",2,1941,1,1,NA,NA,7
"9295",2,1936,2,2,NA,NA,7
"9296",1,1954,1,2,NA,611,7
"9297",2,1958,1,2,NA,NA,7
"9298",1,1940,2,2,NA,NA,7
"9299",2,1928,2,2,NA,NA,7
"9300",2,1942,2,1,24,941,7
"9301",1,1955,1,2,NA,422,7
"9302",2,1960,1,2,NA,441,7
"9303",2,1985,1,1,264,245,7
"9304",2,1987,1,2,NA,NA,7
"9305",1,1990,5,2,250,930,7
"9306",1,1987,1,2,260,891,7
"9307",2,2015,0,2,NA,NA,7
"9308",1,1980,1,1,300,875,7
"9309",1,1957,1,2,692,311,7
"9310",2,1960,1,2,NA,NA,7
"9311",2,1986,1,2,NA,NA,2
"9312",1,1989,5,2,298,411,2
"9313",2,2014,0,2,NA,NA,2
"9314",1,1989,1,2,319,312,2
"9315",1,1929,1,2,NA,NA,7
"9316",2,1939,1,2,NA,710,7
"9317",1,1967,3,2,NA,710,7
"9318",1,1943,2,2,NA,611,7
"9319",1,1941,1,2,NA,521,7
"9320",2,1945,1,2,NA,NA,7
"9321",1,1945,1,1,22,314,7
"9322",2,1955,1,1,160,421,7
"9323",1,1965,3,2,344,313,7
"9324",2,1992,5,2,173,245,7
"9325",2,1995,5,2,NA,NA,7
"9326",2,1944,2,1,24,941,7
"9327",1,1961,1,2,220,751,7
"9328",2,1968,1,2,NA,NA,7
"9329",2,1997,5,2,NA,NA,7
"9330",1,1999,5,2,NA,NA,7
"9331",2,1947,2,1,NA,NA,2
"9332",2,1968,3,1,NA,NA,7
"9333",1,1935,1,2,NA,611,7
"9334",2,1938,1,2,NA,NA,7
"9335",2,1935,2,1,NA,NA,7
"9336",1,1940,1,1,NA,NA,7
"9337",2,1942,1,1,NA,611,7
"9338",1,1942,1,1,NA,611,7
"9339",2,1947,1,1,NA,611,7
"9340",1,1946,1,1,NA,248,7
"9341",2,1950,1,1,NA,951,7
"9342",2,1929,2,1,NA,NA,7
"9343",1,1940,1,1,NA,NA,7
"9344",2,1945,1,1,NA,NA,7
"9345",1,1972,5,1,NA,NA,7
"9346",1,1950,1,2,NA,611,7
"9347",2,1957,1,2,100,951,7
"9348",2,1937,2,2,NA,NA,7
"9349",1,1947,1,2,NA,611,7
"9350",2,1950,1,2,NA,611,7
"9351",1,1953,1,1,NA,611,7
"9352",2,1963,1,1,NA,NA,7
"9353",2,1933,2,1,NA,NA,7
"9354",1,1931,1,2,24,941,7
"9355",2,1932,1,2,NA,NA,7
"9356",1,1946,1,2,NA,NA,7
"9357",2,1952,1,2,NA,NA,7
"9358",1,1932,1,2,NA,NA,7
"9359",2,1935,1,2,NA,NA,7
"9360",1,1946,2,2,NA,611,7
"9361",2,1936,2,1,NA,NA,7
"9362",2,1937,2,2,NA,NA,7
"9363",1,1959,5,2,NA,852,7
"9364",2,1937,2,2,NA,NA,7
"9365",2,1933,2,2,NA,NA,7
"9366",1,1974,5,1,290,762,7
"9367",1,1960,1,2,588,311,7
"9368",2,1959,1,2,NA,951,7
"9369",2,1982,5,2,290,313,7
"9370",2,1983,5,2,NA,314,7
"9371",1,1927,6,2,NA,NA,7
"9372",2,1941,2,2,NA,521,7
"9373",1,1937,2,2,NA,NA,7
"9374",1,1944,1,2,NA,NA,7
"9375",2,1945,1,2,NA,NA,7
"9376",2,1941,2,2,NA,NA,7
"9377",2,1970,3,2,185,399,7
"9378",2,1994,5,2,245,243,7
"9379",1,1938,1,1,NA,611,7
"9380",2,1942,1,1,NA,611,7
"9381",2,1970,5,2,NA,NA,7
"9382",2,1936,2,2,NA,NA,7
"9383",2,1940,2,2,NA,NA,7
"9384",1,1963,3,1,NA,NA,7
"9385",2,1946,2,1,NA,NA,7
"9386",2,1938,2,1,NA,NA,7
"9387",2,1936,2,1,NA,NA,7
"9388",2,1950,2,2,NA,NA,7
"9389",2,1937,2,1,NA,NA,7
"9390",1,1955,1,2,NA,611,7
"9391",2,1960,1,1,NA,611,7
"9392",1,1938,1,2,NA,611,7
"9393",2,1940,1,1,NA,611,7
"9394",1,1932,2,2,NA,NA,7
"9395",1,1949,3,2,NA,NA,7
"9396",1,1940,1,2,NA,630,7
"9397",2,1943,1,2,NA,611,7
"9398",2,1954,3,2,NA,510,7
"9399",1,1949,1,1,NA,NA,7
"9400",2,1951,1,1,134,421,7
"9401",1,1943,1,1,NA,NA,7
"9402",2,1947,1,1,89,421,7
"9403",2,1928,2,1,NA,NA,7
"9404",2,1951,2,1,NA,NA,7
"9405",1,1952,1,2,NA,710,7
"9406",2,1959,1,2,NA,611,7
"9407",2,1988,5,1,258,243,7
"9408",2,1990,5,1,NA,NA,7
"9409",1,1992,5,2,250,246,2
"9410",2,1942,2,1,NA,NA,7
"9411",2,1963,3,2,NA,NA,7
"9412",2,1936,2,1,NA,NA,7
"9413",2,1942,2,1,NA,NA,7
"9414",2,1927,2,1,NA,NA,7
"9415",2,1938,2,1,NA,NA,7
"9416",2,1933,2,1,24,941,7
"9417",1,1965,1,2,375,941,7
"9418",2,1964,1,2,NA,NA,7
"9419",2,1999,5,2,NA,NA,7
"9420",2,2002,0,2,NA,NA,7
"9421",1,2004,0,2,NA,NA,7
"9422",2,1932,2,2,NA,NA,7
"9423",1,1946,1,1,NA,873,7
"9424",2,1952,1,1,NA,NA,7
"9425",2,1953,5,1,NA,NA,7
"9426",2,1946,2,2,NA,NA,7
"9427",1,1966,1,1,542,311,7
"9428",2,1970,1,1,375,311,7
"9429",2,1996,5,1,NA,NA,7
"9430",1,2000,0,1,NA,NA,7
"9431",1,1965,1,1,333,312,7
"9432",2,1968,1,1,NA,NA,7
"9433",2,1993,5,1,NA,NA,7
"9434",2,1994,5,1,NA,NA,7
"9435",1,1950,1,2,NA,NA,7
"9436",2,1954,1,2,NA,NA,7
"9437",1,1981,1,2,287,246,7
"9438",2,1980,1,1,NA,NA,7
"9439",2,2008,0,2,NA,NA,7
"9440",1,2013,0,2,NA,NA,7
"9441",1,1954,1,1,NA,NA,7
"9442",2,1960,1,1,160,441,7
"9443",2,1985,5,2,333,252,7
"9444",1,1955,1,2,NA,NA,7
"9445",2,1958,1,1,NA,NA,7
"9446",1,1982,5,2,225,752,7
"9447",1,1963,1,2,337,753,7
"9448",2,1968,1,1,NA,NA,7
"9449",1,1992,5,2,NA,NA,7
"9450",2,1996,5,2,NA,NA,7
"9451",1,1962,1,1,430,311,7
"9452",2,1966,1,1,NA,NA,7
"9453",2,1997,5,1,NA,NA,7
"9454",2,1999,5,1,NA,NA,7
"9455",1,2005,0,1,NA,NA,7
"9456",2,1937,2,1,NA,NA,7
"9457",1,1965,1,1,NA,248,7
"9458",2,1967,1,1,125,247,7
"9459",2,1997,5,1,NA,NA,7
"9460",1,1999,5,1,NA,NA,7
"9461",1,1970,1,2,NA,772,7
"9462",2,1972,1,2,NA,422,7
"9463",2,1998,5,2,NA,NA,7
"9464",2,2002,0,2,NA,NA,7
"9465",1,1963,1,2,NA,873,7
"9466",2,1968,1,2,NA,NA,7
"9467",1,1997,5,2,NA,NA,7
"9468",2,1998,5,2,NA,NA,7
"9469",1,2000,0,2,NA,NA,7
"9470",1,1969,1,1,NA,773,7
"9471",2,1971,1,1,NA,313,7
"9472",2,1932,2,1,NA,NA,7
"9473",1,1957,1,1,211,248,7
"9474",2,1960,1,1,NA,NA,7
"9475",1,1933,3,2,NA,NA,7
"9476",2,1949,2,1,NA,NA,7
"9477",1,1976,5,2,250,311,7
"9478",1,1977,5,2,NA,NA,7
"9479",2,1946,2,2,NA,NA,7
"9480",2,1961,3,2,201,441,7
"9481",2,1986,1,2,200,530,7
"9482",1,1985,1,2,300,222,7
"9483",1,1967,1,2,210,254,7
"9484",2,1972,1,1,NA,442,7
"9485",1,1997,5,2,NA,NA,7
"9486",1,1999,5,2,NA,NA,7
"9487",1,1968,1,2,NA,921,7
"9488",2,1973,1,1,162,952,7
"9489",1,1999,5,2,NA,NA,7
"9490",2,2000,0,2,NA,NA,7
"9491",2,1961,1,1,249,510,7
"9492",2,1986,5,1,167,312,7
"9493",1,1988,5,1,250,921,7
"9494",1,1966,1,1,NA,NA,7
"9495",1,1977,1,2,NA,285,7
"9496",2,1978,1,1,NA,285,7
"9497",2,2006,0,2,NA,NA,7
"9498",1,2008,0,2,NA,NA,7
"9499",1,2010,0,2,NA,NA,7
"9500",2,1973,1,2,176,246,7
"9501",1,1974,1,2,262,431,7
"9502",2,2010,0,2,NA,NA,7
"9503",2,1975,3,2,182,285,7
"9504",1,2003,0,2,NA,NA,7
"9505",2,1957,3,2,NA,NA,7
"9506",1,1987,5,2,233,311,7
"9507",2,1965,3,2,NA,941,7
"9508",2,1989,1,2,NA,NA,7
"9509",2,1991,5,2,NA,952,7
"9510",1,1978,1,2,368,841,7
"9511",1,2012,0,2,NA,NA,7
"9512",1,2013,0,2,NA,NA,7
"9513",1,2013,0,2,NA,NA,7
"9514",1,1976,1,2,402,792,7
"9515",2,1976,1,2,NA,NA,7
"9516",2,2003,0,2,NA,NA,7
"9517",1,2005,0,2,NA,NA,7
"9518",1,1961,1,2,NA,753,7
"9519",2,1967,1,1,NA,NA,7
"9520",2,1994,5,2,229,320,7
"9521",2,1995,5,2,220,320,7
"9522",2,1997,5,2,NA,NA,7
"9523",1,1944,1,2,NA,611,7
"9524",2,1922,2,2,NA,NA,7
"9525",2,1946,2,1,NA,NA,7
"9526",1,1971,1,2,NA,743,7
"9527",2,1977,1,2,NA,NA,7
"9528",1,2008,0,2,NA,NA,7
"9529",2,2009,0,2,NA,NA,7
"9530",2,1936,2,1,NA,NA,7
"9531",1,1951,1,2,NA,611,7
"9532",2,1958,1,2,NA,611,7
"9533",1,1951,1,2,NA,611,7
"9534",2,1956,1,2,NA,611,7
"9535",2,1995,5,2,NA,NA,7
"9536",1,1948,1,1,NA,NA,7
"9537",2,1949,1,2,NA,NA,7
"9538",2,1925,2,2,NA,NA,7
"9539",2,1950,2,2,NA,611,7
"9540",2,1944,2,1,NA,611,7
"9541",2,1936,2,1,24,941,7
"9542",2,1993,5,2,240,313,7
"9543",1,1974,3,2,NA,NA,7
"9544",1,1934,1,2,NA,611,7
"9545",2,1936,1,2,NA,611,7
"9546",2,1936,2,2,NA,NA,7
"9547",1,1968,3,2,NA,NA,7
"9548",1,1940,2,2,NA,611,7
"9549",1,1940,1,1,NA,611,7
"9550",2,1943,1,1,NA,611,7
"9551",2,1940,2,1,NA,611,7
"9552",1,1934,1,1,NA,NA,7
"9553",2,1935,1,1,NA,NA,7
"9554",2,1939,2,2,NA,NA,7
"9555",2,1931,2,2,NA,NA,7
"9556",2,1922,2,2,NA,NA,7
"9557",1,1954,1,2,NA,613,7
"9558",2,1958,1,2,NA,611,7
"9559",2,1956,2,2,NA,NA,7
"9560",1,1979,3,2,180,521,2
"9561",2,2003,0,2,NA,NA,2
"9562",2,1953,3,1,NA,NA,7
"9563",2,1963,1,1,NA,NA,7
"9564",1,1937,1,2,NA,NA,7
"9565",2,1940,1,2,NA,NA,7
"9566",1,1958,1,2,NA,742,7
"9567",2,1958,1,2,NA,NA,7
"9568",2,1983,1,2,NA,NA,7
"9569",2,1985,1,2,NA,NA,7
"9570",1,1984,1,2,395,510,7
"9571",1,2013,0,2,NA,NA,7
"9572",1,1984,1,2,291,320,7
"9573",2,1941,2,1,24,941,7
"9574",2,1945,2,1,NA,NA,7
"9575",1,1946,1,2,NA,NA,7
"9576",2,1955,1,2,NA,NA,7
"9577",1,1936,1,1,NA,NA,7
"9578",2,1939,1,1,NA,NA,7
"9579",2,1964,3,2,160,153,7
"9580",2,1991,5,2,186,243,7
"9581",1,1934,1,2,NA,NA,7
"9582",2,1940,1,1,NA,NA,7
"9583",1,1998,5,2,NA,NA,7
"9584",2,1970,3,2,NA,442,7
"9585",1,1943,1,2,NA,NA,7
"9586",2,1959,1,2,NA,NA,7
"9587",2,1942,2,1,24,941,7
"9588",1,1964,1,1,NA,873,7
"9589",2,1965,1,1,NA,NA,7
"9590",1,1992,5,2,NA,NA,7
"9591",2,1968,3,1,171,133,7
"9592",1,1994,5,2,231,799,7
"9593",2,1997,5,2,NA,NA,7
"9594",2,1956,2,1,NA,432,7
"9595",1,1980,1,1,318,411,7
"9596",1,1982,1,1,465,312,7
"9597",2,1979,1,1,583,320,7
"9598",1,2008,0,1,NA,NA,7
"9599",1,2011,0,1,NA,NA,7
"9600",2,1986,1,2,NA,NA,7
"9601",1,2016,0,2,NA,NA,7
"9602",1,1969,1,2,NA,751,7
"9603",2,1972,1,2,NA,313,7
"9604",2,1997,5,2,NA,NA,7
"9605",2,1999,5,2,NA,NA,7
"9606",1,1956,1,1,138,521,7
"9607",2,1960,1,1,NA,441,7
"9608",2,1985,1,2,NA,953,7
"9609",1,1988,5,1,275,930,7
"9610",1,1983,1,2,330,930,7
"9611",1,2016,0,2,NA,NA,7
"9612",1,1969,1,1,NA,873,7
"9613",2,1970,1,1,176,311,7
"9614",2,2000,0,1,NA,NA,7
"9615",2,2003,0,1,NA,NA,7
"9616",1,2008,0,1,NA,NA,7
"9617",1,1940,2,2,NA,NA,7
"9618",2,1942,2,1,NA,NA,7
"9619",2,1949,2,1,NA,NA,7
"9620",1,1987,1,1,378,252,6
"9621",1,1939,1,2,NA,NA,7
"9622",2,1944,1,2,NA,NA,7
"9623",2,1937,2,1,NA,NA,7
